manufacturer,model,description,transmission,gear,engine_capacity,fuel_type,powertrain,engine_power,WLTP_metric_low,WLTP_metric_medium,WLTP_metric_high,WLTP_metric_extra_high,WLTPCO2,Emissions_CO,THC_emissions,emissions_NOx,noise_level
RENAULT,Koleos,GT Line Blue dCi 150 2WD Auto-Xtronic MY19,A7,Automatic,1749,Diesel,Internal Combustion Engine (ICE),110,7.7,6,5.3,6.4,162,29,0,42,70
RENAULT,Koleos,GT Line Blue dCi 150 2WD Auto-Xtronic MY19,A7,Automatic,1749,Diesel,Internal Combustion Engine (ICE),110,7.9,6,5.3,6.4,162,29,0,42,70
RENAULT,Koleos,GT Line Blue dCi 190 4WD Auto-Xtronic MY19,A7,Automatic,1995,Diesel,Internal Combustion Engine (ICE),140,8.7,6.8,6,7.2,183,47,0,55,70
RENAULT,Koleos,GT Line Blue dCi 190 4WD Auto-Xtronic MY19,A7,Automatic,1995,Diesel,Internal Combustion Engine (ICE),140,8.7,6.9,6,7.2,183,47,0,55,70
RENAULT,Koleos,GT Line dCi 175 Auto X-Tronic 2WD MY18,A7,Automatic,1995,Petrol,Internal Combustion Engine (ICE),130,8.2,7.4,6.5,7.9,194,166,0,37,69
RENAULT,Koleos,GT Line dCi 175 Auto X-Tronic 2WD MY18,A7,Automatic,1995,Petrol,Internal Combustion Engine (ICE),130,8.2,7.4,6.5,7.9,194,166,0,37,69
RENAULT,Koleos,GT Line dCi 175 Auto X-Tronic 4WD MY18,A7,Automatic,1995,Petrol,Internal Combustion Engine (ICE),130,8.4,7.9,6.9,8.2,203,176,0,44,69
RENAULT,Koleos,GT Line dCi 175 Auto X-Tronic 4WD MY18,A7,Automatic,1995,Petrol,Internal Combustion Engine (ICE),130,8.4,7.9,6.9,8.2,203,176,0,44,69
RENAULT,Koleos,Iconic Blue dCi 150 2WD Auto -Xtronic MY19,A7,Automatic,1749,Diesel,Internal Combustion Engine (ICE),110,7.6,6,5.2,6.4,161,29,0,42,70
RENAULT,Koleos,Iconic Blue dCi 150 2WD Auto -Xtronic MY19,A7,Automatic,1749,Diesel,Internal Combustion Engine (ICE),110,7.8,6,5.2,6.4,161,29,0,42,70
RENAULT,Koleos,Iconic Blue dCi 190 4WD Auto -Xtronic MY19,A7,Automatic,1995,Diesel,Internal Combustion Engine (ICE),140,8.7,6.8,6,7,181,47,0,55,70
RENAULT,Koleos,Iconic Blue dCi 190 4WD Auto -Xtronic MY19,A7,Automatic,1995,Diesel,Internal Combustion Engine (ICE),140,8.7,6.8,6,7.1,182,47,0,55,70
RENAULT,Koleos,Iconic dCi 175 Auto X-Tronic 2WD MY18,A7,Automatic,1995,Petrol,Internal Combustion Engine (ICE),130,8.2,7.4,6.5,7.9,194,166,0,37,69
RENAULT,Koleos,Iconic dCi 175 Auto X-Tronic 2WD MY18,A7,Automatic,1995,Petrol,Internal Combustion Engine (ICE),130,8.2,7.4,6.5,7.9,194,166,0,37,69
RENAULT,Koleos,Iconic dCi 175 Auto X-Tronic 4WD MY18,A7,Automatic,1995,Petrol,Internal Combustion Engine (ICE),130,8.4,7.9,6.9,8.2,203,176,0,44,69
RENAULT,Koleos,Iconic dCi 175 Auto X-Tronic 4WD MY18,A7,Automatic,1995,Petrol,Internal Combustion Engine (ICE),130,8.4,7.9,6.9,8.2,203,176,0,44,69
RENAULT,Megane E-TECH 100% Electric,equilibre EV60 220hp optimum charge,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,64
RENAULT,Megane E-TECH 100% Electric,equilibre EV60 220hp optimum charge,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,64
RENAULT,Megane E-TECH 100% Electric,techno EV60 220hp optimum charge,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,64
RENAULT,Megane E-TECH 100% Electric,techno EV60 220hp optimum charge,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,64
RENAULT,MÈgane Hatch,GT Line Blue dCi 115 Auto EDC MY18,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.7,4.9,4.4,5.4,134,28,0,22,67
RENAULT,MÈgane Hatch,GT Line Blue dCi 115 Auto EDC MY18,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.7,4.9,4.4,5.4,135,28,0,22,67
RENAULT,MÈgane Hatch,GT Line Blue dCi 115 MY18,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.7,4.7,4.1,5.1,126,35,0,32,67
RENAULT,MÈgane Hatch,GT Line Blue dCi 115 MY18,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.8,4.8,4.2,5.1,127,35,0,32,67
RENAULT,MÈgane Hatch,GT Line TCe 140 Auto EDC MY18,A7,Automatic,1330,Petrol,Internal Combustion Engine (ICE),103,8.7,6.5,5.7,6.6,150,247,23,32,66
RENAULT,MÈgane Hatch,GT Line TCe 140 Auto EDC MY18,A7,Automatic,1330,Petrol,Internal Combustion Engine (ICE),103,9,6.5,5.8,6.8,152,281,25,52,66
RENAULT,MÈgane Hatch,GT Line TCe 140 MY18,M6,Manual,1330,Petrol,Internal Combustion Engine (ICE),103,8,6.1,5.5,6.6,143,248,16,19,67
RENAULT,MÈgane Hatch,GT Line TCe 140 MY18,M6,Manual,1330,Petrol,Internal Combustion Engine (ICE),103,8.4,6.4,5.7,6.8,148,473,21,27,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 Auto EDC MY18,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.6,4.7,4.2,5.1,129,28,0,22,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 Auto EDC MY18,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.7,4.8,4.3,5.2,132,28,0,22,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 Auto EDC MY21,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.8,4.5,4,4.8,121,151,0,26,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 Auto EDC MY21,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.9,4.6,4.1,4.8,122,151,0,26,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 MY18,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.4,4.4,3.8,4.9,118,35,0,32,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 MY18,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.6,4.6,4,5,123,35,0,32,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 MY20,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.4,4.3,3.8,4.8,117,35,0,32,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 MY20,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.4,4.4,3.8,4.8,117,35,0,32,67
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 MY21,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.3,4.5,4,4.8,119,171,0,21,68
RENAULT,MÈgane Hatch,Iconic Blue dCi 115 MY21,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.4,4.6,4.1,4.9,121,171,0,21,68
RENAULT,MÈgane Hatch,Iconic TCe 140 Auto EDC MY18,A7,Automatic,1330,Petrol,Internal Combustion Engine (ICE),103,8.4,6.2,5.4,6.4,144,247,23,32,66
RENAULT,MÈgane Hatch,Iconic TCe 140 Auto EDC MY18,A7,Automatic,1330,Petrol,Internal Combustion Engine (ICE),103,8.6,6.4,5.6,6.6,147,247,23,32,66
RENAULT,MÈgane Hatch,Iconic TCe 140 Auto EDC MY21,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),103,7.9,5.7,4.9,6,133,246,12,20,66
RENAULT,MÈgane Hatch,Iconic TCe 140 Auto EDC MY21,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),103,7.9,5.7,5,6,134,246,12,20,66
RENAULT,MÈgane Hatch,Iconic TCe 140 MY18,M6,Manual,1330,Petrol,Internal Combustion Engine (ICE),103,7.7,5.9,5.2,6.2,137,248,16,19,67
RENAULT,MÈgane Hatch,Iconic TCe 140 MY18,M6,Manual,1330,Petrol,Internal Combustion Engine (ICE),103,8.1,6.2,5.5,6.6,144,473,21,27,67
RENAULT,MÈgane Hatch,Iconic TCe 140 MY20,M6,Manual,1330,Petrol,Internal Combustion Engine (ICE),103,7.6,5.8,5.2,6.2,136,473,21,27,67
RENAULT,MÈgane Hatch,Iconic TCe 140 MY20,M6,Manual,1330,Petrol,Internal Combustion Engine (ICE),103,7.7,5.8,5.2,6.2,136,473,21,27,67
RENAULT,MÈgane Hatch,Iconic TCe 140 MY21,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),103,7.3,5.6,4.9,6,130,183,13,10,68
RENAULT,MÈgane Hatch,Iconic TCe 140 MY21,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),103,7.3,5.6,4.9,6,131,183,13,10,68
RENAULT,MÈgane Hatch,Play Blue dCi 115 Auto EDC MY18,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.6,4.6,4.1,5.1,130,28,0,22,67
RENAULT,MÈgane Hatch,Play Blue dCi 115 Auto EDC MY18,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.6,4.6,4.2,5.2,130,28,0,22,67
RENAULT,MÈgane Hatch,Play Blue dCi 115 MY18,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.4,4.4,3.8,4.9,119,35,0,32,67
RENAULT,MÈgane Hatch,Play Blue dCi 115 MY18,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.5,4.4,3.8,4.9,119,35,0,32,67
RENAULT,MÈgane Hatch,Play TCe 140 Auto EDC MY18,A7,Automatic,1330,Petrol,Internal Combustion Engine (ICE),103,8.8,6.2,5.4,6.4,144,271,26,32,66
RENAULT,MÈgane Hatch,Play TCe 140 Auto EDC MY18,A7,Automatic,1330,Petrol,Internal Combustion Engine (ICE),103,8.9,6.3,5.6,6.5,147,271,26,32,66
RENAULT,MÈgane Hatch,Play TCe 140 MY18,M6,Manual,1330,Petrol,Internal Combustion Engine (ICE),103,7.7,5.9,5.2,6.2,137,248,16,19,67
RENAULT,MÈgane Hatch,Play TCe 140 MY18,M6,Manual,1330,Petrol,Internal Combustion Engine (ICE),103,8.1,6.1,5.5,6.6,144,493,21,27,67
RENAULT,MÈgane Hatch,R.S. 280 Auto EDC MY18,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),205,11.7,7.7,7.1,8.4,187,595,20,15,72
RENAULT,MÈgane Hatch,R.S. 280 Auto EDC MY18,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),205,11.9,7.9,7.1,8.5,190,595,20,15,72
RENAULT,MÈgane Hatch,R.S. 280 MY18,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),205,10.8,7.5,6.8,8,178,446,17,24,71
RENAULT,MÈgane Hatch,R.S. 280 MY18,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),205,10.9,7.6,6.9,8.1,181,446,17,24,71
RENAULT,MÈgane Hatch,R.S. 300 Auto EDC MY20,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.1,8,7.4,8.7,193,311,18,32,72
RENAULT,MÈgane Hatch,R.S. 300 Auto EDC MY20,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.1,8,7.4,8.7,193,311,18,32,72
RENAULT,MÈgane Hatch,R.S. 300 Auto EDC MY21,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,12,7.9,7.3,8.4,190,238,17,15,68
RENAULT,MÈgane Hatch,R.S. 300 Auto EDC MY21,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,12.2,7.9,7.3,8.5,192,238,17,15,68
RENAULT,MÈgane Hatch,R.S. 300 Auto EDC MY21,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.9,7.9,7.3,8.4,190,238,17,15,68
RENAULT,MÈgane Hatch,R.S. 300 Auto EDC MY21,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,12.2,7.9,7.3,8.5,192,238,17,15,68
RENAULT,MÈgane Hatch,R.S. 300 MY20,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),221,10.5,7.8,7.2,8.4,185,496,23,20,71
RENAULT,MÈgane Hatch,R.S. 300 MY20,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),221,10.5,7.8,7.2,8.4,186,496,23,20,71
RENAULT,MÈgane Hatch,R.S. 300 Trophy Auto EDC MY18,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.8,7.9,7.3,8.4,190,648,16,20,72
RENAULT,MÈgane Hatch,R.S. 300 Trophy Auto EDC MY18,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.8,7.9,7.3,8.4,190,648,16,20,72
RENAULT,MÈgane Hatch,R.S. 300 Trophy Auto EDC MY20,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.1,8,7.4,8.7,192,311,18,32,72
RENAULT,MÈgane Hatch,R.S. 300 Trophy Auto EDC MY20,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.2,8,7.4,8.7,193,311,18,32,72
RENAULT,MÈgane Hatch,R.S. 300 Trophy Auto EDC MY21,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.9,7.9,7.3,8.5,191,238,17,15,68
RENAULT,MÈgane Hatch,R.S. 300 Trophy Auto EDC MY21,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,12.1,7.9,7.3,8.5,192,238,17,15,68
RENAULT,MÈgane Hatch,R.S. 300 Trophy Auto EDC MY21,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,11.8,7.9,7.3,8.5,191,238,17,15,68
RENAULT,MÈgane Hatch,R.S. 300 Trophy Auto EDC MY21,A6,Automatic,1798,Petrol,Internal Combustion Engine (ICE),221,12.1,7.9,7.3,8.5,192,238,17,15,68
RENAULT,MÈgane Hatch,R.S. 300 Trophy MY18,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),221,11.4,7.8,7,8.2,185,303,11,27,71
RENAULT,MÈgane Hatch,R.S. 300 Trophy MY18,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),221,11.4,7.8,7,8.2,185,303,11,27,71
RENAULT,MÈgane Hatch,R.S. 300 Trophy MY20,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),221,10.5,7.8,7.2,8.3,185,496,23,20,71
RENAULT,MÈgane Hatch,R.S. 300 Trophy MY20,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),221,10.5,7.8,7.2,8.4,186,496,23,20,71
RENAULT,MÈgane Hatch,R.S. Line Blue dCi 115 Auto EDC MY21,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.9,4.5,4,4.7,121,151,0,26,67
RENAULT,MÈgane Hatch,R.S. Line Blue dCi 115 Auto EDC MY21,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.9,4.5,4,4.7,121,151,0,26,67
RENAULT,MÈgane Hatch,R.S. Line Blue dCi 115 Auto EDC MY21,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.9,4.5,4,4.7,121,151,0,26,67
RENAULT,MÈgane Hatch,R.S. Line Blue dCi 115 Auto EDC MY21,A7,Automatic,1461,Diesel,Internal Combustion Engine (ICE),85,5.9,4.6,4.1,4.8,122,151,0,26,67
RENAULT,MÈgane Hatch,R.S. Line Blue dCi 115 MY20,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.4,4.4,3.8,4.8,117,35,0,32,67
RENAULT,MÈgane Hatch,R.S. Line Blue dCi 115 MY20,M6,Manual,1461,Diesel,Internal Combustion Engine (ICE),85,5.4,4.4,3.8,4.8,117,35,0,32,67
RENAULT,MÈgane Hatch,R.S. Trophy-R MY19,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),221,10.8,7.6,7,8.3,183,428,14,20,72
RENAULT,MÈgane Hatch,R.S. Trophy-R MY19,M6,Manual,1798,Petrol,Internal Combustion Engine (ICE),221,10.8,7.6,7,8.3,183,428,14,20,72
